yaw, pitch, roll, rawX (accel), rawY, rawZ, tmp36, Time (HH:MM:SS), Date (MM/DD/YY),GPS Fix, Fix Quality, Latitude, Longitude, knots, altitude, # of satellite fixes
57.64,-4.12,-3.29,8.04,-11.82,269.31,83.06,14:9:51.203,8/28/14,1,2,4112.8901N, 8255.3486W,49.98,10933.20,10
59.58,-4.20,-2.55,8.04,-7.88,274.43,82.48,14:9:51.390,8/28/14,1,2,4112.8891N, 8255.3457W,49.67,10934.00,10
61.87,-4.42,-2.50,9.94,-11.82,272.38,82.48,14:9:51.609,8/28/14,1,2,4112.8876N, 8255.3417W,49.67,10934.80,10
64.36,-4.34,-2.53,8.04,-13.78,266.24,82.48,14:9:51.609,8/28/14,1,2,4112.8876N, 8255.3417W,49.51,10934.80,10
66.93,-3.93,-1.87,8.04,-7.88,266.24,82.48,14:9:51.796,8/28/14,1,2,4112.8862N, 8255.3388W,49.51,10935.70,10
69.79,-3.69,-1.85,8.04,-10.83,262.14,82.48,14:9:51.796,8/28/14,1,2,4112.8862N, 8255.3388W,49.35,10935.70,10
72.81,-3.58,-2.12,8.99,-13.78,260.10,83.06,14:9:52.0,8/28/14,1,2,4112.8852N, 8255.3349W,49.31,10936.50,10
75.89,-3.33,-1.64,7.10,-8.86,258.05,87.12,14:9:52.187,8/28/14,1,2,4112.8837N, 8255.3320W,49.31,10937.50,10
79.10,-3.23,-1.68,6.15,-9.85,254.98,83.64,14:9:52.187,8/28/14,1,2,4112.8837N, 8255.3320W,48.87,10937.50,10
82.40,-3.29,-2.04,8.99,-13.78,251.90,83.06,14:9:52.406,8/28/14,1,2,4112.8828N, 8255.3281W,48.87,10938.50,10
85.54,-2.94,-1.76,7.10,-10.83,249.86,82.48,14:9:52.406,8/28/14,1,2,4112.8828N, 8255.3281W,48.95,10938.50,10
88.64,-2.73,-1.73,8.99,-8.86,250.88,82.48,14:9:52.609,8/28/14,1,2,4112.8808N, 8255.3251W,48.86,10939.50,10
91.68,-2.67,-2.40,9.94,-12.80,248.83,82.48,14:9:52.796,8/28/14,1,2,4112.8798N, 8255.3222W,48.86,10940.60,10
94.48,-2.45,-2.44,9.94,-9.85,241.66,82.48,14:9:52.796,8/28/14,1,2,4112.8798N, 8255.3222W,48.76,10940.60,10
97.10,-2.21,-2.36,8.99,-6.89,235.52,82.48,14:9:52.984,8/28/14,1,2,4112.8789N, 8255.3193W,48.76,10941.60,10
99.57,-2.25,-2.95,9.94,-10.83,229.38,83.06,14:9:52.984,8/28/14,1,2,4112.8789N, 8255.3193W,48.33,10941.60,10
101.76,-2.14,-3.32,8.99,-8.86,222.21,87.12,14:9:53.203,8/28/14,1,2,4112.8774N, 8255.3164W,47.81,10942.70,10
103.68,-1.99,-3.34,8.99,-6.89,219.14,87.12,14:9:53.406,8/28/14,1,2,4112.8759N, 8255.3134W,47.81,10944.00,10
105.44,-2.10,-4.05,8.99,-7.88,214.02,83.06,14:9:53.406,8/28/14,1,2,4112.8759N, 8255.3134W,47.54,10944.00,10
106.93,-2.19,-4.82,8.99,-8.86,210.94,82.48,14:9:53.609,8/28/14,1,2,4112.8745N, 8255.3105W,47.47,10945.20,10
108.07,-2.15,-5.14,8.04,-5.91,212.99,82.48,14:9:53.796,8/28/14,1,2,4112.8730N, 8255.3066W,47.47,10946.50,10
108.96,-2.27,-5.68,9.94,-4.92,220.16,82.48,14:9:53.796,8/28/14,1,2,4112.8730N, 8255.3066W,47.48,10946.50,10
109.61,-2.63,-6.44,11.83,-6.89,226.30,82.48,14:9:54.0,8/28/14,1,2,4112.8720N, 8255.3037W,47.48,10947.70,10
109.82,-2.76,-6.50,9.94,-5.91,232.45,82.48,14:9:54.0,8/28/14,1,2,4112.8720N, 8255.3037W,47.49,10947.70,10
109.64,-2.87,-6.23,10.88,-3.94,236.54,82.48,14:9:54.203,8/28/14,1,2,4112.8701N, 8255.3007W,47.51,10948.90,10
109.13,-3.11,-6.40,10.88,-6.89,231.42,87.12,14:9:54.406,8/28/14,1,2,4112.8686N, 8255.2978W,47.51,10950.10,10
108.14,-3.28,-6.22,9.94,-6.89,225.28,81.90,14:9:54.406,8/28/14,1,2,4112.8686N, 8255.2978W,47.58,10950.10,10
106.74,-3.27,-5.71,8.04,-4.92,219.14,82.48,14:9:54.593,8/28/14,1,2,4112.8676N, 8255.2949W,47.58,10951.30,10
105.14,-3.60,-5.52,8.99,-5.91,216.06,82.48,14:9:54.593,8/28/14,1,2,4112.8676N, 8255.2949W,47.74,10951.30,10
103.29,-3.76,-5.24,8.99,-7.88,221.18,82.48,14:9:54.796,8/28/14,1,2,4112.8657N, 8255.2919W,47.81,10952.50,10
101.14,-3.82,-4.18,8.99,-4.92,222.21,82.48,14:9:55.0,8/28/14,1,2,4112.8647N, 8255.2890W,47.81,10953.80,10
98.86,-3.85,-3.38,7.10,-3.94,218.11,82.48,14:9:55.0,8/28/14,1,2,4112.8647N, 8255.2890W,48.00,10953.80,10
96.56,-4.18,-3.15,8.04,-5.91,207.87,82.48,14:9:55.203,8/28/14,1,2,4112.8632N, 8255.2861W,48.00,10955.00,10
94.16,-4.18,-2.72,7.10,-5.91,202.75,85.96,14:9:55.203,8/28/14,1,2,4112.8632N, 8255.2861W,48.16,10955.00,10
91.68,-4.07,-2.24,8.04,-3.94,207.87,83.06,14:9:55.390,8/28/14,1,2,4112.8613N, 8255.2832W,48.38,10956.20,10
89.24,-3.98,-2.19,8.99,-4.92,212.99,82.48,14:9:55.609,8/28/14,1,2,4112.8603N, 8255.2802W,48.38,10957.30,10
86.76,-3.68,-2.25,8.99,-5.91,210.94,82.48,14:9:55.609,8/28/14,1,2,4112.8603N, 8255.2802W,48.66,10957.30,10
84.25,-3.27,-1.98,8.99,-5.91,207.87,82.48,14:9:55.796,8/28/14,1,2,4112.8588N, 8255.2763W,48.94,10958.50,10
81.75,-2.84,-1.94,7.10,-4.92,203.78,82.48,14:9:56.0,8/28/14,1,2,4112.8574N, 8255.2734W,48.94,10959.60,10
79.28,-2.64,-2.16,9.94,-4.92,210.94,82.48,14:9:56.0,8/28/14,1,2,4112.8574N, 8255.2734W,49.34,10959.60,10
76.78,-2.17,-1.95,9.94,-4.92,218.11,82.48,14:9:56.187,8/28/14,1,2,4112.8564N, 8255.2705W,49.34,10960.70,10
74.32,-1.75,-1.70,8.04,-3.94,224.26,84.80,14:9:56.187,8/28/14,1,2,4112.8564N, 8255.2705W,49.88,10960.70,10
71.93,-1.44,-1.94,9.94,-3.94,229.38,83.64,14:9:56.406,8/28/14,1,2,4112.8549N, 8255.2666W,50.40,10961.80,10
69.56,-1.13,-2.17,10.88,-4.92,232.45,83.06,14:9:56.609,8/28/14,1,2,4112.8535N, 8255.2636W,50.40,10962.70,10
67.22,-0.79,-2.25,8.04,-1.97,242.69,82.48,14:9:56.609,8/28/14,1,2,4112.8535N, 8255.2636W,51.35,10962.70,10
64.97,-0.83,-2.56,8.99,0.00,247.81,82.48,14:9:56.796,8/28/14,1,2,4112.8525N, 8255.2597W,51.35,10963.50,10
62.78,-0.99,-2.99,10.88,-1.97,251.90,82.48,14:9:56.796,8/28/14,1,2,4112.8525N, 8255.2597W,52.00,10963.50,10
60.55,-1.15,-3.12,8.99,-0.98,249.86,82.48,14:9:56.984,8/28/14,1,2,4112.8510N, 8255.2568W,52.51,10964.30,10
58.41,-1.45,-3.35,8.04,-1.97,248.83,82.48,14:9:57.203,8/28/14,1,2,4112.8500N, 8255.2529W,52.51,10965.10,10
56.41,-1.90,-3.69,7.10,-1.97,247.81,83.06,14:9:57.203,8/28/14,1,2,4112.8500N, 8255.2529W,53.08,10965.10,10
54.60,-2.19,-3.61,7.10,-0.98,249.86,83.64,14:9:57.406,8/28/14,1,2,4112.8486N, 8255.2490W,53.08,10965.80,10
53.12,-2.57,-3.64,4.26,-1.97,254.98,82.48,14:9:57.406,8/28/14,1,2,4112.8486N, 8255.2490W,53.51,10965.80,10
52.02,-2.82,-3.98,5.21,-4.92,253.95,82.48,14:9:57.609,8/28/14,1,2,4112.8476N, 8255.2451W,54.12,10966.60,10
51.32,-3.15,-4.15,3.31,-4.92,249.86,82.48,14:9:57.796,8/28/14,1,2,4112.8461N, 8255.2412W,54.12,10967.40,10
51.03,-3.52,-3.89,3.31,-5.91,254.98,82.48,14:9:57.796,8/28/14,1,2,4112.8461N, 8255.2412W,54.44,10967.40,10
51.17,-3.66,-3.56,5.21,-5.91,261.12,82.48,14:9:58.0,8/28/14,1,2,4112.8457N, 8255.2382W,54.69,10968.20,10
51.82,-3.95,-3.22,3.31,-6.89,262.14,82.48,14:9:58.203,8/28/14,1,2,4112.8442N, 8255.2343W,54.69,10969.00,10
52.97,-4.05,-3.06,4.26,-6.89,261.12,87.12,14:9:58.203,8/28/14,1,2,4112.8442N, 8255.2343W,54.86,10969.00,10
54.70,-4.24,-3.05,4.26,-8.86,253.95,84.22,14:9:58.406,8/28/14,1,2,4112.8432N, 8255.2304W,54.86,10969.80,10
57.03,-4.47,-3.11,4.26,-11.82,247.81,82.48,14:9:58.406,8/28/14,1,2,4112.8432N, 8255.2304W,55.04,10969.80,10
59.93,-4.48,-2.70,3.31,-11.82,238.59,82.48,14:9:58.593,8/28/14,1,2,4112.8422N, 8255.2265W,54.81,10970.60,10
63.32,-4.49,-2.05,5.21,-9.85,232.45,82.48,14:9:58.796,8/28/14,1,2,4112.8413N, 8255.2226W,54.81,10971.40,10
67.12,-4.23,-1.43,3.31,-9.85,228.35,82.48,14:9:58.796,8/28/14,1,2,4112.8413N, 8255.2226W,54.23,10971.40,10
71.20,-3.86,-0.77,5.21,-8.86,226.30,82.48,14:9:59.0,8/28/14,1,2,4112.8403N, 8255.2187W,54.23,10972.30,10
75.45,-3.46,-0.42,4.26,-8.86,222.21,83.06,14:9:59.0,8/28/14,1,2,4112.8403N, 8255.2187W,53.78,10972.30,10
79.80,-3.18,-0.47,6.15,-7.88,220.16,87.12,14:9:59.203,8/28/14,1,2,4112.8388N, 8255.2158W,53.07,10973.20,10
84.06,-2.85,-0.58,7.10,-6.89,223.23,83.06,14:9:59.390,8/28/14,1,2,4112.8378N, 8255.2119W,53.07,10974.10,10
88.20,-2.32,-0.68,7.10,-7.88,228.35,82.48,14:9:59.390,8/28/14,1,2,4112.8378N, 8255.2119W,52.40,10974.10,10
92.15,-1.90,-0.87,8.99,-7.88,232.45,82.48,14:9:59.609,8/28/14,1,2,4112.8369N, 8255.2089W,51.83,10975.10,10
95.85,-1.44,-1.19,7.10,-8.86,232.45,82.48,14:9:59.796,8/28/14,1,2,4112.8354N, 8255.2050W,51.83,10976.00,10
99.27,-0.95,-1.15,9.94,-7.88,233.47,82.48,14:9:59.796,8/28/14,1,2,4112.8354N, 8255.2050W,51.28,10976.00,10
102.42,-0.55,-1.32,8.04,-7.88,234.50,82.48,14:10:0.0,8/28/14,1,2,4112.8344N, 8255.2011W,51.28,10977.00,10
105.35,-0.35,-1.71,9.94,-7.88,239.62,81.32,14:10:0.0,8/28/14,1,2,4112.8344N, 8255.2011W,50.94,10977.00,10
107.98,-0.30,-2.04,10.88,-8.86,249.86,87.12,14:10:0.187,8/28/14,1,2,4112.8330N, 8255.1982W,50.37,10977.90,10
110.35,-0.27,-2.37,11.83,-7.88,257.02,82.48,14:10:0.406,8/28/14,1,2,4112.8320N, 8255.1953W,50.37,10978.70,10
112.55,-0.39,-2.78,12.78,-9.85,262.14,82.48,14:10:0.406,8/28/14,1,2,4112.8320N, 8255.1953W,49.90,10978.70,10
114.51,-0.34,-3.16,12.78,-7.88,268.29,82.48,14:10:0.609,8/28/14,1,2,4112.8300N, 8255.1914W,49.90,10979.50,10
116.17,-0.29,-3.19,11.83,-8.86,271.36,82.48,14:10:0.609,8/28/14,1,2,4112.8300N, 8255.1914W,49.44,10979.50,10
117.46,-0.19,-3.25,14.67,-7.88,275.46,82.48,14:10:0.796,8/28/14,1,2,4112.8291N, 8255.1894W,48.71,10980.20,10
118.35,-0.24,-3.32,13.72,-5.91,277.50,82.48,14:10:0.984,8/28/14,1,2,4112.8276N, 8255.1865W,48.71,10980.90,10
118.76,-0.23,-3.65,14.67,-4.92,281.60,87.12,14:10:0.984,8/28/14,1,2,4112.8276N, 8255.1865W,48.22,10980.90,10
118.73,-0.30,-4.07,16.56,-5.91,285.70,87.70,14:10:1.203,8/28/14,1,2,4112.8261N, 8255.1826W,48.22,10981.70,10
118.21,-0.22,-4.33,14.67,-5.91,288.77,82.48,14:10:1.203,8/28/14,1,2,4112.8261N, 8255.1826W,48.41,10981.70,10
117.35,-0.66,-4.71,14.67,-2.95,285.70,82.48,14:10:1.406,8/28/14,1,2,4112.8247N, 8255.1806W,48.25,10982.40,10
116.02,-1.10,-4.85,13.72,-4.92,275.46,82.48,14:10:1.609,8/28/14,1,2,4112.8232N, 8255.1777W,48.25,10983.20,10
114.17,-1.47,-4.57,14.67,-1.97,271.36,82.48,14:10:1.609,8/28/14,1,2,4112.8232N, 8255.1777W,47.95,10983.20,10
111.78,-1.87,-4.37,9.94,-3.94,260.10,82.48,14:10:1.796,8/28/14,1,2,4112.8212N, 8255.1748W,47.02,10984.00,10
108.80,-2.24,-4.02,9.94,-2.95,247.81,82.48,14:10:2.0,8/28/14,1,2,4112.8198N, 8255.1728W,47.02,10984.80,10
105.27,-2.23,-3.59,7.10,-2.95,231.42,87.12,14:10:2.0,8/28/14,1,2,4112.8198N, 8255.1728W,46.19,10984.80,10
101.51,-2.42,-3.40,6.15,-1.97,212.99,87.12,14:10:2.203,8/28/14,1,2,4112.8183N, 8255.1699W,46.19,10985.70,10
97.57,-2.45,-3.54,4.26,-2.95,197.63,82.48,14:10:2.203,8/28/14,1,2,4112.8183N, 8255.1699W,45.44,10985.70,10
93.85,-2.76,-3.18,4.26,-1.97,184.32,82.48,14:10:2.406,8/28/14,1,2,4112.8168N, 8255.1669W,45.07,10986.70,10
90.45,-3.15,-2.78,1.42,-3.94,166.91,-15.55,14:10:2.593,8/28/14,1,2,4112.8149N, 8255.1650W,45.07,10987.80,10
87.46,-4.28,-2.17,4.26,-1.97,155.65,-13.81,14:10:2.593,8/28/14,1,2,4112.8149N, 8255.1650W,44.84,10987.80,10
84.63,-4.53,-1.10,1.42,-4.92,145.41,-13.23,14:10:2.796,8/28/14,1,2,4112.8134N, 8255.1621W,44.84,10988.80,10
81.96,-4.12,0.41,3.31,-2.95,150.53,-12.07,14:10:2.796,8/28/14,1,2,4112.8134N, 8255.1621W,44.56,10988.80,10
79.48,-2.94,1.45,2.37,-2.95,166.91,-13.23,14:10:3.0,8/28/14,1,2,4112.8125N, 8255.1601W,44.29,10989.80,10
77.22,-1.54,1.67,5.21,-4.92,192.51,87.12,14:10:3.203,8/28/14,1,2,4112.8105N, 8255.1562W,44.29,10990.90,10
75.11,-0.10,1.59,7.10,-6.89,217.09,83.64,14:10:3.203,8/28/14,1,2,4112.8105N, 8255.1562W,44.13,10990.90,10
73.14,1.14,1.52,5.21,-4.92,227.33,82.48,14:10:3.390,8/28/14,1,2,4112.8095N, 8255.1542W,44.13,10991.80,10
71.41,1.98,0.91,5.21,-5.91,216.06,82.48,14:10:3.390,8/28/14,1,2,4112.8095N, 8255.1542W,44.07,10991.80,10
69.95,2.40,0.12,7.10,-5.91,204.80,82.48,14:10:3.609,8/28/14,1,2,4112.8081N, 8255.1513W,44.36,10992.60,10
68.70,3.02,-0.53,5.21,-5.91,205.82,82.48,14:10:3.796,8/28/14,1,2,4112.8061N, 8255.1484W,44.36,10993.30,10
67.80,2.59,-1.30,8.04,-4.92,223.23,82.48,14:10:3.796,8/28/14,1,2,4112.8061N, 8255.1484W,44.72,10993.30,10
67.29,1.56,-2.48,8.04,-6.89,235.52,82.48,14:10:4.0,8/28/14,1,2,4112.8051N, 8255.1464W,44.96,10993.90,10
67.00,0.18,-2.95,8.99,-6.89,241.66,82.48,14:10:4.187,8/28/14,1,2,4112.8037N, 8255.1425W,44.96,10994.30,10
67.01,-0.73,-2.85,7.10,-5.91,243.71,87.12,14:10:4.187,8/28/14,1,2,4112.8037N, 8255.1425W,45.15,10994.30,10
67.25,-1.41,-2.79,9.94,-6.89,249.86,82.48,14:10:4.406,8/28/14,1,2,4112.8022N, 8255.1406W,45.35,10994.30,10
67.65,-1.44,-2.41,9.94,-6.89,263.17,82.48,14:10:4.796,8/28/14,1,2,4112.7998N, 8255.1337W,45.35,10995.50,10
68.00,-1.60,-2.86,8.04,-6.89,265.22,82.48,14:10:4.796,8/28/14,1,2,4112.7998N, 8255.1337W,45.82,10995.50,10
68.41,-1.94,-2.84,8.99,-6.89,262.14,82.48,14:10:4.984,8/28/14,1,2,4112.7988N, 8255.1308W,45.82,10996.10,10
68.92,-2.31,-2.93,8.04,-5.91,254.98,82.48,14:10:4.984,8/28/14,1,2,4112.7988N, 8255.1308W,46.44,10996.10,10
69.58,-3.06,-3.14,10.88,-7.88,252.93,87.12,14:10:5.203,8/28/14,1,2,4112.7973N, 8255.1289W,46.61,10996.70,10
70.17,-3.35,-2.73,8.99,-7.88,257.02,87.12,14:10:5.406,8/28/14,1,2,4112.7963N, 8255.1250W,46.61,10997.30,10
70.75,-3.52,-2.11,9.94,-6.89,265.22,83.06,14:10:5.406,8/28/14,1,2,4112.7963N, 8255.1250W,46.81,10997.30,10
71.37,-3.59,-1.78,10.88,-8.86,268.29,82.48,14:10:5.609,8/28/14,1,2,4112.7949N, 8255.1220W,46.81,10997.80,10
71.93,-3.34,-1.33,9.94,-7.88,263.17,82.48,14:10:5.609,8/28/14,1,2,4112.7949N, 8255.1220W,46.98,10997.80,10
72.50,-2.98,-0.80,9.94,-6.89,262.14,82.48,14:10:5.796,8/28/14,1,2,4112.7939N, 8255.1191W,46.96,10998.40,10
73.14,-2.73,-1.02,9.94,-7.88,259.07,82.48,14:10:6.0,8/28/14,1,2,4112.7924N, 8255.1162W,46.96,10998.90,10
73.81,-2.61,-1.10,10.88,-7.88,261.12,82.48,14:10:6.0,8/28/14,1,2,4112.7924N, 8255.1162W,46.96,10998.90,10
74.47,-2.38,-1.07,8.99,-7.88,260.10,86.54,14:10:6.203,8/28/14,1,2,4112.7915N, 8255.1132W,46.75,10999.40,10
75.21,-2.52,-1.34,11.83,-7.88,260.10,86.54,14:10:6.406,8/28/14,1,2,4112.7905N, 8255.1103W,46.75,11000.00,10
75.91,-2.52,-1.41,10.88,-7.88,254.98,83.06,14:10:6.406,8/28/14,1,2,4112.7905N, 8255.1103W,46.49,11000.00,10
76.53,-2.29,-1.08,10.88,-7.88,250.88,82.48,14:10:6.593,8/28/14,1,2,4112.7890N, 8255.1074W,46.49,11000.50,10
77.11,-2.04,-0.96,11.83,-7.88,252.93,82.48,14:10:6.593,8/28/14,1,2,4112.7890N, 8255.1074W,46.15,11000.50,10
77.63,-1.68,-1.02,11.83,-7.88,252.93,82.48,14:10:6.796,8/28/14,1,2,4112.7880N, 8255.1035W,46.25,11001.10,10
78.03,-1.24,-0.89,10.88,-6.89,252.93,82.48,14:10:7.0,8/28/14,1,2,4112.7866N, 8255.1015W,46.25,11001.80,10
78.39,-0.76,-1.20,10.88,-5.91,251.90,82.48,14:10:7.0,8/28/14,1,2,4112.7866N, 8255.1015W,45.30,11001.80,10
78.69,-0.72,-1.89,11.83,-5.91,247.81,87.12,14:10:7.203,8/28/14,1,2,4112.7856N, 8255.0986W,45.30,11002.50,10
78.81,-0.69,-2.38,9.94,-4.92,241.66,87.12,14:10:7.203,8/28/14,1,2,4112.7856N, 8255.0986W,44.60,11002.50,10
78.78,-0.87,-2.80,8.99,-4.92,239.62,82.48,14:10:7.390,8/28/14,1,2,4112.7841N, 8255.0957W,44.00,11003.30,10
78.56,-1.17,-3.37,9.94,-4.92,240.64,82.48,14:10:7.609,8/28/14,1,2,4112.7832N, 8255.0927W,44.00,11004.10,10
78.08,-1.56,-3.53,9.94,-4.92,242.69,82.48,14:10:7.609,8/28/14,1,2,4112.7832N, 8255.0927W,43.93,11004.10,10
77.27,-1.75,-3.41,9.94,-4.92,242.69,82.48,14:10:7.796,8/28/14,1,2,4112.7817N, 8255.0898W,43.68,11005.00,10
76.24,-1.98,-3.40,9.94,-4.92,239.62,82.48,14:10:7.796,8/28/14,1,2,4112.7817N, 8255.0898W,43.68,11005.00,10
74.96,-2.17,-3.54,8.99,-5.91,234.50,82.48,14:10:8.0,8/28/14,1,2,4112.7802N, 8255.0878W,43.70,11005.80,10
73.51,-2.30,-3.49,6.15,-3.94,235.52,84.22,14:10:8.187,8/28/14,1,2,4112.7792N, 8255.0849W,43.70,11006.60,10
71.99,-2.53,-3.54,7.10,-4.92,234.50,84.22,14:10:8.187,8/28/14,1,2,4112.7792N, 8255.0849W,43.92,11006.60,10
70.49,-2.85,-3.49,7.10,-5.91,228.35,84.22,14:10:8.406,8/28/14,1,2,4112.7773N, 8255.0820W,43.93,11007.50,10
69.03,-3.18,-3.22,5.21,-5.91,227.33,82.48,14:10:8.609,8/28/14,1,2,4112.7768N, 8255.0791W,43.93,11008.50,10
67.65,-3.55,-2.79,8.04,-5.91,228.35,82.48,14:10:8.609,8/28/14,1,2,4112.7768N, 8255.0791W,43.94,11008.50,10
66.37,-3.71,-2.37,8.04,-6.89,227.33,82.48,14:10:8.796,8/28/14,1,2,4112.7749N, 8255.0761W,43.94,11009.60,10
65.17,-3.80,-1.71,7.10,-6.89,224.26,82.48,14:10:8.796,8/28/14,1,2,4112.7749N, 8255.0761W,44.01,11009.60,10
64.07,-3.68,-1.20,5.21,-7.88,221.18,82.48,14:10:8.984,8/28/14,1,2,4112.7739N, 8255.0732W,44.24,11010.70,10
63.13,-3.55,-0.85,8.04,-4.92,225.28,82.48,14:10:9.203,8/28/14,1,2,4112.7724N, 8255.0712W,44.24,11011.70,10
62.32,-3.19,-0.65,8.04,-7.88,229.38,87.70,14:10:9.203,8/28/14,1,2,4112.7724N, 8255.0712W,44.43,11011.70,10
61.59,-2.79,-0.53,7.10,-6.89,228.35,83.06,14:10:9.406,8/28/14,1,2,4112.7714N, 8255.0673W,44.43,11012.80,10
61.01,-2.43,-0.64,8.99,-7.88,227.33,82.48,14:10:9.406,8/28/14,1,2,4112.7714N, 8255.0673W,44.71,11012.80,10
60.49,-2.08,-0.89,8.04,-7.88,229.38,82.48,14:10:9.609,8/28/14,1,2,4112.7705N, 8255.0654W,44.93,11013.70,10
60.03,-1.74,-1.09,9.94,-6.89,233.47,82.48,14:10:9.796,8/28/14,1,2,4112.7690N, 8255.0625W,44.93,11014.70,10
59.62,-1.35,-1.45,9.94,-6.89,237.57,82.48,14:10:9.796,8/28/14,1,2,4112.7690N, 8255.0625W,45.00,11014.70,10
59.29,-1.29,-1.87,11.83,-6.89,242.69,82.48,14:10:10.0,8/28/14,1,2,4112.7680N, 8255.0585W,45.00,11015.50,10
58.94,-1.06,-2.09,11.83,-5.91,247.81,82.48,14:10:10.203,8/28/14,1,2,4112.7670N, 8255.0556W,45.32,11016.30,10
58.61,-0.94,-2.27,10.88,-5.91,251.90,87.12,14:10:10.203,8/28/14,1,2,4112.7670N, 8255.0556W,45.75,11016.30,10
58.31,-0.83,-2.56,11.83,-4.92,253.95,82.48,14:10:10.406,8/28/14,1,2,4112.7661N, 8255.0527W,45.75,11017.20,10
57.97,-0.91,-2.80,12.78,-4.92,258.05,82.48,14:10:10.406,8/28/14,1,2,4112.7661N, 8255.0527W,46.10,11017.20,10
57.50,-1.06,-2.97,10.88,-4.92,258.05,82.48,14:10:10.593,8/28/14,1,2,4112.7646N, 8255.0498W,46.17,11018.00,10
56.94,-1.41,-3.06,8.99,-2.95,253.95,82.48,14:10:10.796,8/28/14,1,2,4112.7636N, 8255.0468W,46.17,11018.90,10
56.23,-1.94,-3.40,10.88,-4.92,257.02,82.48,14:10:10.796,8/28/14,1,2,4112.7636N, 8255.0468W,46.50,11018.90,10
55.31,-2.41,-3.43,9.94,-3.94,259.07,82.48,14:10:11.0,8/28/14,1,2,4112.7631N, 8255.0439W,46.50,11019.80,10
54.26,-2.81,-3.48,8.04,-3.94,262.14,82.48,14:10:11.0,8/28/14,1,2,4112.7631N, 8255.0439W,47.02,11019.80,10
53.21,-3.36,-3.66,8.99,-3.94,262.14,85.96,14:10:11.203,8/28/14,1,2,4112.7622N, 8255.0400W,47.81,11020.70,10
52.13,-3.55,-3.54,7.10,-5.91,256.00,83.06,14:10:11.390,8/28/14,1,2,4112.7617N, 8255.0361W,47.81,11021.60,10
51.23,-3.78,-3.21,7.10,-3.94,258.05,82.48,14:10:11.390,8/28/14,1,2,4112.7617N, 8255.0361W,48.33,11021.60,10
50.51,-3.77,-3.12,7.10,-4.92,251.90,82.48,14:10:11.609,8/28/14,1,2,4112.7607N, 8255.0332W,48.33,11022.60,10
50.05,-4.02,-2.83,7.10,-6.89,248.83,82.48,14:10:11.609,8/28/14,1,2,4112.7607N, 8255.0332W,48.60,11022.60,10
49.80,-3.97,-2.46,5.21,-5.91,239.62,82.48,14:10:11.796,8/28/14,1,2,4112.7597N, 8255.0302W,48.67,11023.50,10
49.90,-4.29,-2.15,6.15,-5.91,231.42,82.48,14:10:12.0,8/28/14,1,2,4112.7587N, 8255.0263W,48.67,11024.50,10
50.26,-4.39,-1.84,6.15,-6.89,225.28,82.48,14:10:12.0,8/28/14,1,2,4112.7587N, 8255.0263W,48.98,11024.50,10
50.88,-4.38,-1.26,4.26,-7.88,220.16,87.12,14:10:12.187,8/28/14,1,2,4112.7578N, 8255.0234W,49.11,11025.50,10
51.71,-4.14,-0.59,6.15,-6.89,220.16,83.64,14:10:12.406,8/28/14,1,2,4112.7573N, 8255.0195W,49.11,11026.40,10
52.79,-3.79,-0.13,5.21,-7.88,218.11,82.48,14:10:12.406,8/28/14,1,2,4112.7573N, 8255.0195W,49.15,11026.40,10
54.07,-3.62,0.15,5.21,-6.89,215.04,82.48,14:10:12.609,8/28/14,1,2,4112.7563N, 8255.0166W,49.15,11027.30,10
55.52,-3.25,-0.05,5.21,-7.88,208.90,82.48,14:10:12.609,8/28/14,1,2,4112.7563N, 8255.0166W,49.18,11027.30,10
57.09,-3.11,0.00,7.10,-6.89,210.94,82.48,14:10:12.796,8/28/14,1,2,4112.7548N, 8255.0126W,48.68,11028.20,10
58.71,-2.59,0.04,7.10,-6.89,212.99,82.48,14:10:12.984,8/28/14,1,2,4112.7543N, 8255.0097W,48.68,11029.20,10
60.40,-2.30,-0.17,6.15,-5.91,219.14,82.48,14:10:12.984,8/28/14,1,2,4112.7543N, 8255.0097W,48.64,11029.20,10
62.08,-1.98,-0.54,9.94,-6.89,225.28,87.12,14:10:13.203,8/28/14,1,2,4112.7534N, 8255.0058W,48.64,11030.10,10
63.71,-1.65,-0.96,8.04,-7.88,228.35,87.12,14:10:13.203,8/28/14,1,2,4112.7534N, 8255.0058W,48.62,11030.10,10
65.31,-1.64,-1.30,10.88,-6.89,233.47,82.48,14:10:13.406,8/28/14,1,2,4112.7524N, 8255.0029W,48.60,11031.10,10
66.80,-1.41,-1.88,8.04,-6.89,235.52,82.48,14:10:13.609,8/28/14,1,2,4112.7509N, 8255.0000W,48.60,11032.00,10
68.21,-1.57,-2.25,10.88,-5.91,240.64,82.48,14:10:13.609,8/28/14,1,2,4112.7509N, 8255.0000W,48.58,11032.00,10
69.40,-1.42,-2.60,8.99,-5.91,242.69,82.48,14:10:13.796,8/28/14,1,2,4112.7500N, 8254.9970W,48.58,11032.70,10
70.46,-1.82,-2.93,10.88,-4.92,248.83,82.48,14:10:13.796,8/28/14,1,2,4112.7500N, 8254.9970W,48.54,11032.70,10
71.22,-1.97,-3.06,11.83,-2.95,252.93,82.48,14:10:14.0,8/28/14,1,2,4112.7485N, 8254.9931W,48.52,11033.50,10
