Time,Clock,Status,Lat,Lon,Altitude(ft),GPS Speed(m/s),Ground Heading,Range,System Heading,Ave Wind Heading,Ave Wind Mag(m/s),Descent Rate(ft/s),L Motor(inches),R Motor(inches),RSSI
jTrax version: 3.8.3c
Ground Station Log
AGU TIME: 201506023 20:41:49
1119.01,20150603 21:00:28:0698, c2, 0.72283717, -1.42877106, 754.0, 0.48, 55.00, 2196541, 0.00, 55.00, 4.00, -0.11, 11.0, 11.0, 94
1120.03,20150603 21:00:29:0722, c2, 0.72283717, -1.42877106, 753.0, 0.39, 55.00, 2196541, 0.00, 55.00, 4.00, -0.52, 11.0, 11.0, 85
1121.04,20150603 21:00:30:0729, c2, 0.72283717, -1.42877106, 756.8, 0.21, 55.00, 2196542, 0.00, 55.00, 4.00, 1.58, 11.0, 11.0, 90
1122.04,20150603 21:00:31:0737, c2, 0.72283717, -1.42877106, 757.7, 0.43, 55.00, 2196542, 0.00, 55.00, 4.00, 1.85, 11.0, 11.0, 80
1123.04,20150603 21:00:32:0729, c2, 0.72283717, -1.42877106, 762.0, 0.40, 55.00, 2196541, 0.00, 55.00, 4.00, 3.19, 11.0, 11.0, 81
1124.03,20150603 21:00:33:0737, c2, 0.72283717, -1.42877106, 762.1, 0.04, 55.00, 2196541, 0.00, 55.00, 4.00, 1.65, 11.0, 11.0, 87
1125.05,20150603 21:00:34:0744, c2, 0.72283683, -1.42877106, 758.9, 0.61, 55.00, 2196541, 0.00, 55.00, 4.00, -0.70, 11.0, 11.0, 75
1126.05,20150603 21:00:35:0736, c2, 0.72283683, -1.42877106, 756.9, 0.50, 55.00, 2196541, 0.00, 55.00, 4.00, -1.33, 11.0, 11.0, 95
1127.08,20150603 21:00:36:0776, c2, 0.72283683, -1.42877139, 753.4, 0.66, 55.00, 2196540, 0.00, 55.00, 4.00, -2.11, 11.0, 11.0, 81
1128.07,20150603 21:00:37:0768, c2, 0.72283683, -1.42877139, 755.9, 0.14, 55.00, 2196540, 0.00, 55.00, 4.00, 0.02, 11.0, 11.0, 88
1129.07,20150603 21:00:38:0775, c2, 0.72283683, -1.42877139, 755.6, 0.35, 55.00, 2196540, 0.00, 55.00, 4.00, -0.32, 11.0, 11.0, 77
1130.09,20150603 21:00:39:0783, c2, 0.72283683, -1.42877139, 757.8, 0.24, 55.00, 2196540, 0.00, 55.00, 4.00, 1.11, 11.0, 11.0, 84
1131.09,20150603 21:00:40:0775, c2, 0.72283683, -1.42877139, 758.1, 0.12, 55.00, 2196540, 0.00, 55.00, 4.00, 0.97, 11.0, 11.0, 74
1132.08,20150603 21:00:41:0783, c2, 0.72283717, -1.42877139, 758.8, 0.42, 55.00, 2196540, 0.00, 55.00, 4.00, 0.96, 11.0, 11.0, 93
1133.10,20150603 21:00:42:0791, c2, 0.72283717, -1.42877106, 758.4, 0.40, 55.00, 2196541, 0.00, 55.00, 4.00, 0.71, 11.0, 11.0, 74
1134.08,20150603 21:00:43:0782, c2, 0.72283717, -1.42877106, 755.9, 0.28, 55.00, 2196541, 0.00, 55.00, 4.00, -0.39, 11.0, 11.0, 74
1135.09,20150603 21:00:44:0790, c2, 0.72283717, -1.42877139, 758.8, 1.08, 0.00, 2196540, 0.00, 55.00, 4.00, 1.02, 11.0, 11.0, 87
1136.11,20150603 21:00:45:0798, c2, 0.72283717, -1.42877139, 756.5, 0.11, 55.00, 2196540, 0.00, 55.00, 4.00, -0.52, 11.0, 11.0, 74
1137.09,20150603 21:00:46:0790, c2, 0.72283717, -1.42877139, 756.8, 0.27, 55.00, 2196540, 0.00, 55.00, 4.00, 0.34, 11.0, 11.0, 85
1138.11,20150603 21:00:47:0797, c2, 0.72283717, -1.42877139, 755.3, 0.26, 55.00, 2196540, 0.00, 55.00, 4.00, -0.56, 11.0, 11.0, 74
1139.10,20150603 21:00:48:0806, c2, 0.72283717, -1.42877139, 753.3, 0.13, 55.00, 2196540, 0.00, 55.00, 4.00, -1.21, 11.0, 11.0, 81
1140.10,20150603 21:00:49:0797, c2, 0.72283717, -1.42877139, 756.7, 0.34, 55.00, 2196540, 0.00, 55.00, 4.00, 1.21, 11.0, 11.0, 87
1141.12,20150603 21:00:50:0805, c2, 0.72283717, -1.42877139, 756.6, 0.25, 55.00, 2196540, 0.00, 55.00, 4.00, 1.12, 11.0, 11.0, 75
1142.11,20150603 21:00:51:0812, c2, 0.72283717, -1.42877139, 756.0, 0.46, 55.00, 2196540, 0.00, 55.00, 4.00, -0.13, 11.0, 11.0, 78
1143.11,20150603 21:00:52:0805, c2, 0.72283717, -1.42877106, 754.7, 0.37, 55.00, 2196541, 0.00, 55.00, 4.00, -0.86, 11.0, 11.0, 78
1144.11,20150603 21:00:53:0812, c2, 0.72283717, -1.42877106, 754.8, 0.10, 55.00, 2196541, 0.00, 55.00, 4.00, -0.54, 11.0, 11.0, 89
1145.13,20150603 21:00:54:0820, c2, 0.72283717, -1.42877106, 747.9, 0.39, 55.00, 2196541, 0.00, 55.00, 4.00, -3.44, 11.0, 11.0, 98
1146.12,20150603 21:00:55:0812, c2, 0.72283717, -1.42877106, 747.5, 0.18, 55.00, 2196541, 0.00, 55.00, 4.00, -1.84, 11.0, 11.0, 84
1147.12,20150603 21:00:56:0820, c2, 0.72283717, -1.42877106, 755.3, 0.34, 55.00, 2196541, 0.00, 55.00, 4.00, 2.94, 11.0, 11.0, 85
1148.14,20150603 21:00:57:0827, c2, 0.72283717, -1.42877106, 754.0, 0.10, 55.00, 2196542, 0.00, 55.00, 4.00, 1.37, 11.0, 11.0, 80
1149.12,20150603 21:00:58:0819, c2, 0.72283683, -1.42877106, 758.4, 0.24, 55.00, 2196541, 0.00, 55.00, 4.00, 2.57, 11.0, 11.0, 88
1150.13,20150603 21:00:59:0827, c2, 0.72283683, -1.42877106, 756.6, 0.28, 55.00, 2196541, 0.00, 55.00, 4.00, 0.69, 11.0, 11.0, 82
1151.15,20150603 21:01:00:0835, c2, 0.72283683, -1.42877106, 762.0, 0.12, 55.00, 2196541, 0.00, 55.00, 4.00, 2.98, 11.0, 11.0, 86
1152.13,20150603 21:01:01:0826, c2, 0.72283683, -1.42877106, 767.3, 0.14, 55.00, 2196540, 0.00, 55.00, 4.00, 4.20, 11.0, 11.0, 81
1153.14,20150603 21:01:02:0834, c2, 0.72283683, -1.42877106, 766.8, 0.74, 55.00, 2196541, 0.00, 55.00, 4.00, 2.29, 11.0, 11.0, 82
1154.14,20150603 21:01:03:0842, c2, 0.72283683, -1.42877106, 768.9, 0.79, 55.00, 2196541, 0.00, 55.00, 4.00, 1.62, 11.0, 11.0, 80
1155.14,20150603 21:01:04:0834, c2, 0.72283683, -1.42877106, 775.8, 0.87, 55.00, 2196541, 0.00, 55.00, 4.00, 4.58, 11.0, 11.0, 75
1156.14,20150603 21:01:05:0842, c2, 0.72283717, -1.42877106, 780.5, 0.32, 55.00, 2196542, 0.00, 55.00, 4.00, 4.52, 11.0, 11.0, 78
1157.15,20150603 21:01:06:0849, c2, 0.72283717, -1.42877106, 784.7, 0.34, 55.00, 2196542, 0.00, 55.00, 4.00, 3.77, 11.0, 11.0, 75
1158.15,20150603 21:01:07:0841, c2, 0.72283717, -1.42877106, 789.2, 0.40, 55.00, 2196542, 0.00, 55.00, 4.00, 4.38, 11.0, 11.0, 74
1159.15,20150603 21:01:08:0849, c2, 0.72283717, -1.42877106, 791.2, 0.19, 55.00, 2196542, 0.00, 55.00, 4.00, 3.10, 11.0, 11.0, 78
1160.16,20150603 21:01:09:0857, c2, 0.72283683, -1.42877083, 790.3, 0.15, 55.00, 2196542, 0.00, 55.00, 4.00, 0.89, 11.0, 11.0, 75
1161.15,20150603 21:01:10:0848, c2, 0.72283683, -1.42877083, 794.3, 0.26, 55.00, 2196542, 0.00, 55.00, 4.00, 2.57, 11.0, 11.0, 88
1162.16,20150603 21:01:11:0855, c2, 0.72283683, -1.42877083, 795.3, 0.32, 55.00, 2196542, 0.00, 55.00, 4.00, 1.68, 11.0, 11.0, 76
1163.18,20150603 21:01:12:0864, c2, 0.72283683, -1.42877083, 794.1, 0.29, 55.00, 2196542, 0.00, 55.00, 4.00, -0.20, 11.0, 11.0, 76
1164.16,20150603 21:01:13:0856, c2, 0.72283683, -1.42877083, 793.4, 0.13, 55.00, 2196542, 0.00, 55.00, 4.00, -0.78, 11.0, 11.0, 81
1165.17,20150603 21:01:14:0863, c2, 0.72283683, -1.42877083, 793.3, 0.04, 55.00, 2196542, 0.00, 55.00, 4.00, -0.76, 11.0, 11.0, 74
1166.17,20150603 21:01:15:0871, c2, 0.72283683, -1.42877083, 796.2, 0.29, 55.00, 2196543, 0.00, 55.00, 4.00, 1.03, 11.0, 11.0, 92
1167.17,20150603 21:01:16:0863, c2, 0.72283683, -1.42877083, 803.3, 0.26, 55.00, 2196543, 0.00, 55.00, 4.00, 4.23, 11.0, 11.0, 85
1168.18,20150603 21:01:17:0871, c2, 0.72283683, -1.42877083, 802.5, 0.11, 55.00, 2196542, 0.00, 55.00, 4.00, 1.84, 11.0, 11.0, 75
1169.18,20150603 21:01:18:0878, c2, 0.72283683, -1.42877083, 798.3, 0.31, 55.00, 2196542, 0.00, 55.00, 4.00, -1.84, 11.0, 11.0, 97
1170.18,20150603 21:01:19:0870, c2, 0.72283683, -1.42877083, 798.6, 0.44, 55.00, 2196542, 0.00, 55.00, 4.00, -1.21, 11.0, 11.0, 85
1171.18,20150603 21:01:20:0878, c2, 0.72283683, -1.42877083, 800.2, 0.26, 55.00, 2196542, 0.00, 55.00, 4.00, -0.35, 11.0, 11.0, 86
1172.19,20150603 21:01:21:0886, c2, 0.72283655, -1.42877083, 800.5, 0.46, 55.00, 2196542, 0.00, 55.00, 4.00, 0.19, 11.0, 11.0, 82
1173.19,20150603 21:01:22:0878, c2, 0.72283655, -1.42877083, 793.8, 0.66, 55.00, 2196542, 0.00, 55.00, 4.00, -3.41, 11.0, 11.0, 81
1174.19,20150603 21:01:23:0885, c2, 0.72283655, -1.42877106, 795.3, 0.27, 55.00, 2196541, 0.00, 55.00, 4.00, -1.40, 11.0, 11.0, 98
1175.20,20150603 21:01:24:0893, c2, 0.72283655, -1.42877106, 787.5, 0.15, 55.00, 2196541, 0.00, 55.00, 4.00, -4.42, 11.0, 11.0, 74
1176.18,20150603 21:01:25:0885, c2, 0.72283655, -1.42877106, 785.9, 0.19, 55.00, 2196541, 0.00, 55.00, 4.00, -3.08, 11.0, 11.0, 87
1177.20,20150603 21:01:26:0893, c2, 0.72283655, -1.42877106, 788.0, 0.22, 55.00, 2196541, 0.00, 55.00, 4.00, 0.09, 11.0, 11.0, 78
1178.21,20150603 21:01:27:0900, c2, 0.72283627, -1.42877106, 780.8, 0.14, 55.00, 2196541, 0.00, 55.00, 4.00, -3.60, 11.0, 11.0, 86
1179.20,20150603 21:01:28:0892, c2, 0.72283627, -1.42877106, 775.3, 0.34, 55.00, 2196540, 0.00, 55.00, 4.00, -5.18, 11.0, 11.0, 87
1180.24,20150603 21:01:29:0932, c2, 0.72283627, -1.42877106, 773.1, 0.37, 55.00, 2196540, 0.00, 55.00, 4.00, -3.50, 11.0, 11.0, 84
1181.22,20150603 21:01:30:0924, c2, 0.72283627, -1.42877106, 770.9, 0.36, 55.00, 2196540, 0.00, 55.00, 4.00, -3.10, 11.0, 11.0, 73
1183.24,20150603 21:01:32:0938, c2, 0.72283600, -1.42877106, 774.1, 0.06, 55.00, 2196539, 0.00, 55.00, 4.00, 0.26, 11.0, 11.0, 71
1184.23,20150603 21:01:33:0931, c2, 0.72283600, -1.42877106, 774.0, 0.05, 55.00, 2196539, 0.00, 55.00, 4.00, 0.24, 11.0, 11.0, 74
1185.28,20150603 21:01:34:0971, c2, 0.72283600, -1.42877106, 769.1, 0.20, 55.00, 2196539, 0.00, 55.00, 4.00, -2.49, 11.0, 11.0, 95
1186.28,20150603 21:01:35:0979, c2, 0.72283600, -1.42877106, 765.9, 0.17, 55.00, 2196539, 0.00, 55.00, 4.00, -2.95, 11.0, 11.0, 74
1187.28,20150603 21:01:36:0971, c2, 0.72283572, -1.42877106, 759.4, 0.06, 55.00, 2196539, 0.00, 55.00, 4.00, -5.05, 11.0, 11.0, 88
1188.29,20150603 21:01:37:0978, c2, 0.72283572, -1.42877106, 755.3, 0.12, 55.00, 2196539, 0.00, 55.00, 4.00, -5.00, 11.0, 11.0, 76
1189.29,20150603 21:01:38:0986, c2, 0.72283572, -1.42877106, 749.6, 0.15, 55.00, 2196539, 0.00, 55.00, 4.00, -5.21, 11.0, 11.0, 88
1190.29,20150603 21:01:39:0978, c2, 0.72283572, -1.42877106, 750.1, 0.16, 55.00, 2196539, 0.00, 55.00, 4.00, -2.62, 11.0, 11.0, 87
1191.29,20150603 21:01:40:0986, c2, 0.72283572, -1.42877106, 749.7, 0.05, 55.00, 2196539, 0.00, 55.00, 4.00, -0.65, 11.0, 11.0, 75
1192.30,20150603 21:01:41:0993, c2, 0.72283572, -1.42877106, 747.6, 0.04, 55.00, 2196539, 0.00, 55.00, 4.00, -1.52, 11.0, 11.0, 74
1193.28,20150603 21:01:42:0985, c2, 0.72283572, -1.42877106, 748.7, 0.10, 55.00, 2196539, 0.00, 55.00, 4.00, -0.27, 11.0, 11.0, 74
1194.30,20150603 21:01:43:0993, c2, 0.72283572, -1.42877106, 747.5, 0.32, 55.00, 2196539, 0.00, 55.00, 4.00, -0.65, 11.0, 11.0, 85
1195.31,20150603 21:01:45:0001, c2, 0.72283572, -1.42877083, 755.0, 0.32, 55.00, 2196540, 0.00, 55.00, 4.00, 3.42, 11.0, 11.0, 85
1196.29,20150603 21:01:45:0992, c2, 0.72283572, -1.42877083, 750.9, 0.04, 55.00, 2196540, 0.00, 55.00, 4.00, -0.56, 11.0, 11.0, 81
1197.31,20150603 21:01:47:0000, c2, 0.72283572, -1.42877083, 749.8, 0.25, 55.00, 2196540, 0.00, 55.00, 4.00, -0.94, 11.0, 11.0, 74
1198.31,20150603 21:01:48:0008, c2, 0.72283572, -1.42877083, 746.1, 0.41, 55.00, 2196540, 0.00, 55.00, 4.00, -2.57, 11.0, 11.0, 92
1199.30,20150603 21:01:49:0000, c2, 0.72283572, -1.42877106, 741.9, 0.35, 55.00, 2196539, 0.00, 55.00, 4.00, -3.49, 11.0, 11.0, 83
1200.32,20150603 21:01:50:0007, c2, 0.72283572, -1.42877106, 740.0, 0.41, 55.00, 2196539, 0.00, 55.00, 4.00, -2.51, 11.0, 11.0, 83
1201.32,20150603 21:01:51:0015, c2, 0.72283572, -1.42877106, 734.3, 0.18, 55.00, 2196539, 0.00, 55.00, 4.00, -4.19, 11.0, 11.0, 74
1202.32,20150603 21:01:52:0007, c2, 0.72283572, -1.42877106, 732.8, 0.33, 55.00, 2196539, 0.00, 55.00, 4.00, -3.48, 11.0, 11.0, 90
1203.31,20150603 21:01:53:0015, c2, 0.72283572, -1.42877106, 734.5, 0.11, 55.00, 2196539, 0.00, 55.00, 4.00, -0.02, 11.0, 11.0, 85
1204.33,20150603 21:01:54:0023, c2, 0.72283572, -1.42877106, 730.7, 0.43, 55.00, 2196539, 0.00, 55.00, 4.00, -1.17, 11.0, 11.0, 72
1205.33,20150603 21:01:55:0014, c2, 0.72283572, -1.42877106, 734.9, 0.19, 55.00, 2196539, 0.00, 55.00, 4.00, 1.69, 11.0, 11.0, 73
1206.32,20150603 21:01:56:0022, c2, 0.72283572, -1.42877106, 732.8, 0.41, 55.00, 2196539, 0.00, 55.00, 4.00, -0.91, 11.0, 11.0, 72
1207.34,20150603 21:01:57:0030, c2, 0.72283572, -1.42877106, 732.9, 0.33, 55.00, 2196538, 0.00, 55.00, 4.00, -0.76, 11.0, 11.0, 72
1208.32,20150603 21:01:58:0022, c2, 0.72283572, -1.42877106, 739.7, 0.25, 55.00, 2196538, 0.00, 55.00, 4.00, 4.07, 11.0, 11.0, 72
1209.34,20150603 21:01:59:0029, c2, 0.72283572, -1.42877106, 744.6, 0.37, 55.00, 2196538, 0.00, 55.00, 4.00, 4.63, 11.0, 11.0, 76
1210.35,20150603 21:02:00:0037, c2, 0.72283538, -1.42877139, 742.4, 0.44, 55.00, 2196537, 0.00, 55.00, 4.00, 1.51, 11.0, 11.0, 73
1211.33,20150603 21:02:01:0029, c2, 0.72283538, -1.42877139, 749.6, 0.76, 55.00, 2196537, 0.00, 55.00, 4.00, 3.67, 11.0, 11.0, 84
1212.35,20150603 21:02:02:0037, c2, 0.72283538, -1.42877139, 752.9, 0.22, 55.00, 2196537, 0.00, 55.00, 4.00, 4.03, 11.0, 11.0, 74
1213.35,20150603 21:02:03:0044, c2, 0.72283538, -1.42877139, 759.4, 0.35, 55.00, 2196537, 0.00, 55.00, 4.00, 5.32, 11.0, 11.0, 73
1214.34,20150603 21:02:04:0037, c2, 0.72283538, -1.42877139, 758.9, 0.42, 55.00, 2196537, 0.00, 55.00, 4.00, 2.77, 11.0, 11.0, 76
1215.36,20150603 21:02:05:0044, c2, 0.72283538, -1.42877139, 759.0, 0.38, 55.00, 2196537, 0.00, 55.00, 4.00, 1.20, 11.0, 11.0, 73
1217.35,20150603 21:02:07:0044, c2, 0.72283538, -1.42877139, 761.5, 0.29, 55.00, 2196536, 0.00, 55.00, 4.00, 1.90, 11.0, 11.0, 86
1218.35,20150603 21:02:08:0052, c2, 0.72283510, -1.42877139, 767.5, 0.33, 55.00, 2196536, 0.00, 55.00, 4.00, 3.75, 11.0, 11.0, 74
1219.37,20150603 21:02:09:0059, c2, 0.72283510, -1.42877139, 765.7, 0.41, 55.00, 2196536, 0.00, 55.00, 4.00, 0.78, 11.0, 11.0, 82
1220.35,20150603 21:02:10:0051, c2, 0.72283510, -1.42877139, 767.5, 0.18, 55.00, 2196536, 0.00, 55.00, 4.00, 0.89, 11.0, 11.0, 93
1221.36,20150603 21:02:11:0059, c2, 0.72283510, -1.42877139, 773.1, 0.84, 55.00, 2196535, 0.00, 55.00, 4.00, 3.23, 11.0, 11.0, 89
1222.38,20150603 21:02:12:0067, c2, 0.72283510, -1.42877139, 775.2, 0.08, 55.00, 2196536, 0.00, 55.00, 4.00, 3.21, 11.0, 11.0, 77
1223.36,20150603 21:02:13:0058, c2, 0.72283510, -1.42877139, 778.0, 0.27, 55.00, 2196536, 0.00, 55.00, 4.00, 2.40, 11.0, 11.0, 84
1224.37,20150603 21:02:14:0066, c2, 0.72283510, -1.42877139, 778.8, 0.47, 55.00, 2196535, 0.00, 55.00, 4.00, 1.70, 11.0, 11.0, 93
1225.37,20150603 21:02:15:0074, c2, 0.72283510, -1.42877139, 781.8, 0.20, 55.00, 2196536, 0.00, 55.00, 4.00, 2.20, 11.0, 11.0, 72
1226.37,20150603 21:02:16:0066, c2, 0.72283482, -1.42877139, 782.3, 0.19, 55.00, 2196536, 0.00, 55.00, 4.00, 1.45, 11.0, 11.0, 85
1227.39,20150603 21:02:17:0074, c2, 0.72283482, -1.42877139, 786.8, 0.50, 55.00, 2196536, 0.00, 55.00, 4.00, 2.40, 11.0, 11.0, 80
1228.38,20150603 21:02:18:0081, c2, 0.72283482, -1.42877139, 788.4, 0.49, 55.00, 2196536, 0.00, 55.00, 4.00, 2.48, 11.0, 11.0, 83
1229.38,20150603 21:02:19:0073, c2, 0.72283482, -1.42877139, 791.2, 0.31, 55.00, 2196536, 0.00, 55.00, 4.00, 2.66, 11.0, 11.0, 80
1230.38,20150603 21:02:20:0081, c2, 0.72283482, -1.42877139, 795.4, 0.40, 55.00, 2196536, 0.00, 55.00, 4.00, 3.58, 11.0, 11.0, 84
1231.39,20150603 21:02:21:0089, c2, 0.72283482, -1.42877139, 798.9, 0.20, 55.00, 2196536, 0.00, 55.00, 4.00, 2.72, 11.0, 11.0, 73
1232.39,20150603 21:02:22:0080, c2, 0.72283482, -1.42877139, 800.3, 0.28, 55.00, 2196536, 0.00, 55.00, 4.00, 1.98, 11.0, 11.0, 84
1233.39,20150603 21:02:23:0088, c2, 0.72283482, -1.42877139, 801.5, 0.22, 55.00, 2196536, 0.00, 55.00, 4.00, 2.13, 11.0, 11.0, 74
1234.41,20150603 21:02:24:0096, c2, 0.72283482, -1.42877139, 802.8, 0.46, 55.00, 2196536, 0.00, 55.00, 4.00, 0.20, 11.0, 11.0, 73
1235.39,20150603 21:02:25:0088, c2, 0.72283482, -1.42877106, 801.8, 0.44, 55.00, 2196536, 0.00, 55.00, 4.00, 0.64, 11.0, 11.0, 81
1236.43,20150603 21:02:26:0127, c2, 0.72283482, -1.42877139, 805.3, 0.29, 55.00, 2196536, 0.00, 55.00, 4.00, 2.16, 11.0, 11.0, 71
1237.45,20150603 21:02:27:0136, c2, 0.72283482, -1.42877139, 807.1, 0.27, 55.00, 2196535, 0.00, 55.00, 4.00, 1.61, 11.0, 11.0, 74
1238.44,20150603 21:02:28:0143, c2, 0.72283482, -1.42877139, 808.1, 0.17, 55.00, 2196536, 0.00, 55.00, 4.00, 0.81, 11.0, 11.0, 85
1239.44,20150603 21:02:29:0135, c2, 0.72283482, -1.42877139, 806.7, 0.17, 55.00, 2196536, 0.00, 55.00, 4.00, -0.14, 11.0, 11.0, 85
1240.44,20150603 21:02:30:0142, c2, 0.72283482, -1.42877139, 810.7, 0.50, 55.00, 2196536, 0.00, 55.00, 4.00, 1.59, 11.0, 11.0, 84
1241.47,20150603 21:02:31:0167, c2, 0.72283482, -1.42877139, 814.8, 0.51, 55.00, 2196535, 0.00, 55.00, 4.00, 2.77, 11.0, 11.0, 80
1242.48,20150603 21:02:32:0174, c2, 0.72283482, -1.42877139, 814.6, 0.09, 55.00, 2196535, 0.00, 55.00, 4.00, 1.90, 11.0, 11.0, 75
1243.48,20150603 21:02:33:0182, c2, 0.72283482, -1.42877139, 812.8, 0.30, 55.00, 2196536, 0.00, 55.00, 4.00, -0.09, 11.0, 11.0, 75
1244.48,20150603 21:02:34:0174, c2, 0.72283482, -1.42877139, 810.0, 0.10, 55.00, 2196536, 0.00, 55.00, 4.00, -1.90, 11.0, 11.0, 78
1245.48,20150603 21:02:35:0182, c2, 0.72283482, -1.42877139, 811.2, 0.89, 55.00, 2196535, 0.00, 55.00, 4.00, -0.33, 11.0, 11.0, 79
1246.49,20150603 21:02:36:0189, c2, 0.72283454, -1.42877106, 809.5, 0.32, 55.00, 2196536, 0.00, 55.00, 4.00, -0.92, 11.0, 11.0, 75
1247.49,20150603 21:02:37:0181, c2, 0.72283482, -1.42877106, 809.7, 0.19, 55.00, 2196536, 0.00, 55.00, 4.00, -0.72, 11.0, 11.0, 86
1248.49,20150603 21:02:38:0189, c2, 0.72283482, -1.42877106, 810.7, 0.31, 55.00, 2196536, 0.00, 55.00, 4.00, 0.71, 11.0, 11.0, 85
1249.51,20150603 21:02:39:0197, c2, 0.72283482, -1.42877106, 812.0, 0.49, 55.00, 2196536, 0.00, 55.00, 4.00, 1.25, 11.0, 11.0, 93
1250.49,20150603 21:02:40:0188, c2, 0.72283482, -1.42877106, 810.5, 0.23, 55.00, 2196536, 0.00, 55.00, 4.00, -0.04, 11.0, 11.0, 82
1251.50,20150603 21:02:41:0196, c2, 0.72283454, -1.42877106, 813.5, 0.53, 55.00, 2196536, 0.00, 55.00, 4.00, 1.63, 11.0, 11.0, 85
1252.52,20150603 21:02:42:0204, c2, 0.72283482, -1.42877106, 812.2, 0.36, 55.00, 2196536, 0.00, 55.00, 4.00, 0.30, 11.0, 11.0, 84
1253.50,20150603 21:02:43:0196, c2, 0.72283454, -1.42877106, 813.0, 0.58, 55.00, 2196536, 0.00, 55.00, 4.00, 0.65, 11.0, 11.0, 84
1254.51,20150603 21:02:44:0203, c2, 0.72283454, -1.42877106, 810.0, 0.43, 55.00, 2196536, 0.00, 55.00, 4.00, -1.58, 11.0, 11.0, 80
1255.51,20150603 21:02:45:0211, c2, 0.72283454, -1.42877106, 810.5, 0.50, 55.00, 2196537, 0.00, 55.00, 4.00, -0.89, 11.0, 11.0, 74
1256.51,20150603 21:02:46:0203, c2, 0.72283454, -1.42877106, 808.2, 0.36, 55.00, 2196536, 0.00, 55.00, 4.00, -1.53, 11.0, 11.0, 74
1257.51,20150603 21:02:47:0211, c2, 0.72283454, -1.42877106, 811.7, 0.71, 55.00, 2196537, 0.00, 55.00, 4.00, 0.49, 11.0, 11.0, 75
1258.52,20150603 21:02:48:0219, c2, 0.72283454, -1.42877106, 812.5, 0.72, 55.00, 2196537, 0.00, 55.00, 4.00, 1.21, 11.0, 11.0, 75
1259.52,20150603 21:02:49:0210, c2, 0.72283454, -1.42877106, 816.2, 0.06, 55.00, 2196537, 0.00, 55.00, 4.00, 2.50, 11.0, 11.0, 75
1260.52,20150603 21:02:50:0218, c2, 0.72283454, -1.42877106, 819.4, 0.57, 55.00, 2196537, 0.00, 55.00, 4.00, 3.14, 11.0, 11.0, 72
1261.53,20150603 21:02:51:0226, c2, 0.72283454, -1.42877106, 823.5, 0.35, 55.00, 2196537, 0.00, 55.00, 4.00, 3.57, 11.0, 11.0, 79
1262.52,20150603 21:02:52:0218, c2, 0.72283454, -1.42877106, 826.5, 0.36, 55.00, 2196536, 0.00, 55.00, 4.00, 2.91, 11.0, 11.0, 74
1263.53,20150603 21:02:53:0225, c2, 0.72283454, -1.42877106, 828.8, 0.33, 55.00, 2196536, 0.00, 55.00, 4.00, 2.71, 11.0, 11.0, 76
1264.54,20150603 21:02:54:0233, c2, 0.72283454, -1.42877106, 830.9, 0.28, 55.00, 2196536, 0.00, 55.00, 4.00, 2.91, 11.0, 11.0, 75
1265.53,20150603 21:02:55:0225, c2, 0.72283454, -1.42877106, 824.0, 0.62, 55.00, 2196536, 0.00, 55.00, 4.00, -2.67, 11.0, 11.0, 75
1266.54,20150603 21:02:56:0233, c2, 0.72283454, -1.42877106, 826.1, 0.53, 55.00, 2196536, 0.00, 55.00, 4.00, -0.42, 11.0, 11.0, 84
1267.54,20150603 21:02:57:0240, c2, 0.72283454, -1.42877083, 825.8, 0.15, 55.00, 2196537, 0.00, 55.00, 4.00, -0.21, 11.0, 11.0, 89
1268.54,20150603 21:02:58:0232, c2, 0.72283454, -1.42877083, 826.1, 0.47, 55.00, 2196537, 0.00, 55.00, 4.00, 0.00, 11.0, 11.0, 76
1269.55,20150603 21:02:59:0240, c2, 0.72283454, -1.42877083, 824.6, 0.42, 55.00, 2196537, 0.00, 55.00, 4.00, -1.23, 11.0, 11.0, 82
1270.55,20150603 21:03:00:0248, c2, 0.72283454, -1.42877083, 825.1, 0.48, 55.00, 2196537, 0.00, 55.00, 4.00, -0.89, 11.0, 11.0, 83
1271.55,20150603 21:03:01:0240, c2, 0.72283454, -1.42877050, 824.0, 0.62, 55.00, 2196539, 0.00, 55.00, 4.00, -0.33, 11.0, 11.0, 83
1272.55,20150603 21:03:02:0247, c2, 0.72283454, -1.42877050, 821.8, 0.48, 55.00, 2196539, 0.00, 55.00, 4.00, -1.41, 11.0, 11.0, 79
1273.56,20150603 21:03:03:0255, c2, 0.72283454, -1.42877016, 819.2, 0.42, 55.00, 2196539, 0.00, 55.00, 4.00, -1.85, 11.0, 11.0, 79
1274.56,20150603 21:03:04:0247, c2, 0.72283454, -1.42877016, 814.4, 0.74, 55.00, 2196540, 0.00, 55.00, 4.00, -3.91, 11.0, 11.0, 81
1275.56,20150603 21:03:05:0255, c2, 0.72283454, -1.42877016, 813.1, 0.12, 55.00, 2196540, 0.00, 55.00, 4.00, -2.64, 11.0, 11.0, 79
1276.57,20150603 21:03:06:0262, c2, 0.72283454, -1.42877016, 811.2, 0.33, 55.00, 2196539, 0.00, 55.00, 4.00, -2.01, 11.0, 11.0, 80
1277.56,20150603 21:03:07:0254, c2, 0.72283482, -1.42877016, 804.9, 0.30, 55.00, 2196540, 0.00, 55.00, 4.00, -4.36, 11.0, 11.0, 80
